day,hour,gametime,zone,lon,lat,age,r,dist,action,playerId,gameId,year
14811,17.57454490661621,1054.4727166666667,[marshes],-1.1861050128936768,52.95207381248474,0,183572,5,"move","P519","GA506",NA
14811,17.57594871520996,1054.55695,[marshes],-1.1861425638198853,52.95212745666504,0,183579,6,"move","P519","GA506",NA
14811,17.57646369934082,1054.58785,[marshes],-1.186147928237915,52.95213282108307,0,183579,0,"newMessage","P519","GA506",NA
14811,17.576465606689453,1054.5879166666666,[marshes],-1.186147928237915,52.95213282108307,0,183579,0,"changeYear","P519","GA506","1954"
14811,17.57704734802246,1054.6227666666666,[marshes],-1.186196208000183,52.95215964317322,0,183583,5,"move","P519","GA506",NA
14811,17.578157424926758,1054.6894166666666,[marshes],-1.1862391233444214,52.952202558517456,0,183589,5,"move","P519","GA506",NA
14811,19.03856086730957,1142.3136666666667,,0.0,0.0,0,NA,0,"newMessage","P519","GA506",NA
14811,19.038562774658203,1142.3136833333333,,0.0,0.0,0,NA,0,"changeYear","P519","GA506","2011"
14811,19.042800903320312,1142.5679833333334,,0.0,0.0,0,NA,0,"ViewMessage","P519","GA506",NA
14811,19.04714584350586,1142.8287666666668,,0.0,0.0,0,NA,0,"ViewMessage","P519","GA506",NA
14811,19.144535064697266,1148.6721666666667,,-1.158832311630249,52.978203892707825,0,185293,3422,"move","P519","GA506",NA
14811,19.145936965942383,1148.7562,,-1.158708930015564,52.977973222732544,0,185266,26,"move","P519","GA506",NA
14811,19.173995971679688,1150.4397666666666,,-1.1590737104415894,52.97800540924072,0,185280,24,"move","P519","GA506",NA
14811,19.17538070678711,1150.5227833333333,,-1.1589932441711426,52.97801613807678,0,185279,5,"move","P519","GA506",NA
14811,19.175926208496094,1150.5556,,-1.1589020490646362,52.97802686691284,0,185277,6,"move","P519","GA506",NA
14811,19.180374145507812,1150.8223833333334,,-1.1588054895401,52.97803223133087,0,185275,6,"move","P519","GA506",NA
14811,19.400774002075195,1164.0464,,0.0,0.0,0,NA,0,"changeYear","P519","GA506","2011"
14811,19.42140007019043,1165.284,,0.0,0.0,0,NA,0,"changeYear","P519","GA506","2011"
14811,19.44172477722168,1166.5035,,-1.1586177349090576,52.97831118106842,0,185297,33,"move","P519","GA506",NA
14811,19.592124938964844,1175.5274166666666,,0.0,0.0,0,NA,0,"newMessage","P521","GA507",NA
14811,19.592124938964844,1175.5275,,0.0,0.0,0,NA,0,"changeYear","P521","GA507","1913"
14811,19.592432022094727,1175.5458,,-1.158907413482666,52.97835946083069,0,185310,0,"move","P521","GA507",NA
14811,19.592967987060547,1175.5782,,-1.1589020490646362,52.97830045223236,0,185304,6,"move","P521","GA507",NA
14811,19.59368133544922,1175.6209166666667,,-1.158880591392517,52.97826826572418,0,185300,0,"CreateMemberButton","P521","GA507",NA
14811,19.593799591064453,1175.6279666666667,,-1.1588859558105469,52.97824144363403,0,185298,6,"move","P521","GA507",NA
14811,19.595947265625,1175.75685,,-1.158859133720398,52.97825217247009,0,185298,0,"createMember.done","P521","GA507",NA
14811,19.598155975341797,1175.8892666666666,,-1.158859133720398,52.97825217247009,0,185298,0,"newMessage","P521","GA507",NA
14811,19.598155975341797,1175.88935,,-1.158859133720398,52.97825217247009,0,185298,0,"changeYear","P521","GA507","1914"
14811,19.59952735900879,1175.97155,,-1.158859133720398,52.97825217247009,1,185298,0,"placeMember.done","P521","GA507",NA
14811,19.600849151611328,1176.05095,,-1.158859133720398,52.97825217247009,0,185298,0,"newMessage","P521","GA507",NA
14811,19.600849151611328,1176.0509833333333,,-1.158859133720398,52.97825217247009,0,185298,0,"changeYear","P521","GA507","1915"
14811,19.602245330810547,1176.1346833333334,,-1.158859133720398,52.97825217247009,0,185298,0,"ViewMessage","P521","GA507",NA
14811,19.608213424682617,1176.4927333333333,,-1.158859133720398,52.97825753688812,0,185299,0,"newMessage","P521","GA507",NA
14811,19.609249114990234,1176.55495,,-1.158859133720398,52.97825753688812,0,185299,0,"ViewMessage","P521","GA507",NA
14811,19.6126708984375,1176.7602,,-1.158859133720398,52.97825217247009,0,185298,0,"newMessage","P521","GA507",NA
14811,19.6126708984375,1176.7602833333333,,-1.158859133720398,52.97825217247009,0,185298,0,"changeYear","P521","GA507","1916"
14811,19.613733291625977,1176.8239333333333,,-1.158859133720398,52.97825217247009,0,185298,0,"ViewMessage","P521","GA507",NA
14811,19.61680793762207,1177.0085833333333,,-1.158859133720398,52.97825217247009,0,185298,0,"newMessage","P521","GA507",NA
14811,19.616811752319336,1177.0086166666667,,-1.158859133720398,52.97825217247009,0,185298,0,"changeYear","P521","GA507","1917"
14811,19.617141723632812,1177.0285166666667,,-1.158859133720398,52.97825217247009,1,185298,0,"ViewMessage","P521","GA507",NA
14811,19.621530532836914,1177.29185,,-1.158859133720398,52.97825217247009,0,185298,0,"newMessage","P521","GA507",NA
14811,19.622013092041016,1177.3208166666666,,-1.158859133720398,52.97825217247009,0,185298,0,"ViewMessage","P521","GA507",NA
14811,19.625642776489258,1177.5385833333332,,-1.158859133720398,52.97825753688812,0,185299,0,"newMessage","P521","GA507",NA
14811,19.62564468383789,1177.53865,,-1.158859133720398,52.97825753688812,0,185299,0,"changeYear","P521","GA507","1918"
14811,19.625944137573242,1177.55665,,-1.158859133720398,52.97825753688812,0,185299,0,"ViewMessage","P521","GA507",NA
14811,19.627084732055664,1177.6250333333332,,-1.158859133720398,52.97825753688812,0,185299,0,"ViewMessage","P521","GA507",NA
14811,19.630233764648438,1177.8140166666667,,-1.1588644981384277,52.97825753688812,0,185299,0,"newMessage","P521","GA507",NA
14811,19.63062286376953,1177.8372833333333,,-1.1588644981384277,52.97825753688812,0,185299,0,"ViewMessage","P521","GA507",NA
14811,19.634492874145508,1178.06955,,-1.158859133720398,52.97825753688812,0,185299,0,"newMessage","P521","GA507",NA
14811,19.634492874145508,1178.0695833333334,,-1.158859133720398,52.97825753688812,0,185299,0,"changeYear","P521","GA507","1919"
14811,19.634857177734375,1178.0915166666666,,-1.158859133720398,52.97825753688812,0,185299,0,"ViewMessage","P521","GA507",NA
14811,19.642946243286133,1178.5768166666667,,-1.1588644981384277,52.97825753688812,0,185299,0,"newMessage","P521","GA507",NA
14811,19.642948150634766,1178.5769333333333,,-1.1588644981384277,52.97825753688812,0,185299,0,"changeYear","P521","GA507","1920"
14811,19.651103973388672,1179.0662166666666,,-1.1588644981384277,52.97825753688812,0,185299,0,"newMessage","P521","GA507",NA
14811,19.652748107910156,1179.1648833333334,,-1.1588644981384277,52.97825753688812,0,185299,0,"newMessage","P521","GA507",NA
14811,19.652748107910156,1179.1649,,-1.1588644981384277,52.97825753688812,0,185299,0,"changeYear","P521","GA507","1921"
14811,19.661306381225586,1179.6783833333334,,-1.1588644981384277,52.97825753688812,0,185299,0,"newMessage","P521","GA507",NA
14811,19.661306381225586,1179.67845,,-1.1588644981384277,52.97825753688812,0,185299,0,"changeYear","P521","GA507","1922"
14811,19.66195297241211,1179.7171666666666,,-1.1588644981384277,52.97825753688812,0,185299,0,"ViewMessage","P521","GA507",NA
14811,19.664974212646484,1179.8983833333334,,-1.1588644981384277,52.97825753688812,0,185299,0,"ViewMessage","P521","GA507",NA
14811,19.670164108276367,1180.2098333333333,,-1.1588644981384277,52.97825753688812,0,185299,0,"newMessage","P521","GA507",NA
14811,19.670164108276367,1180.20985,,-1.1588644981384277,52.97825753688812,0,185299,0,"changeYear","P521","GA507","1923"
14811,19.67848014831543,1180.7088333333334,,-1.1588644981384277,52.97825217247009,0,185298,0,"changeYear","P521","GA507","1924"
14811,19.682193756103516,1180.9315666666666,,-1.1588644981384277,52.97825217247009,0,185298,0,"ViewMessage","P521","GA507",NA
14811,19.68735694885254,1181.2414666666666,,-1.1588644981384277,52.97825217247009,0,185298,0,"changeYear","P521","GA507","1925"
14811,19.691823959350586,1181.5095166666667,,-1.1588644981384277,52.97825217247009,0,185298,0,"newMessage","P521","GA507",NA
14811,19.69182586669922,1181.5096,,-1.1588644981384277,52.97825217247009,0,185298,0,"changeYear","P521","GA507","1926"
14811,19.700380325317383,1182.02275,,-1.1588644981384277,52.97825217247009,0,185298,0,"newMessage","P521","GA507",NA
14811,19.700380325317383,1182.0227666666667,,-1.1588644981384277,52.97825217247009,0,185298,0,"changeYear","P521","GA507","1927"
14811,19.85767936706543,1191.4608333333333,,-1.1588376760482788,52.978203892707825,0,185293,5,"move","P521","GA507",NA
14811,20.367956161499023,1222.0773666666666,,-1.1588215827941895,52.97815561294556,0,185287,5,"move","P521","GA507",NA
14812,6.772900104522705,406.37401666666665,,-1.1588430404663086,52.97810733318329,0,185283,5,"move","P521","GA507",NA
14812,6.855734348297119,411.34405,,-1.158859133720398,52.97805368900299,0,185279,6,"move","P521","GA507",NA
14812,6.856295585632324,411.3777166666667,,-1.1589878797531128,52.97803223133087,0,185280,8,"move","P521","GA507",NA
14812,6.8570756912231445,411.42455,,-1.1591702699661255,52.97802150249481,0,185285,12,"move","P521","GA507",NA
14812,6.857667446136475,411.46003333333334,,-1.1592775583267212,52.97801613807678,0,185288,7,"move","P521","GA507",NA
14812,6.8584980964660645,411.5099,,-1.159379482269287,52.97802150249481,0,185291,6,"move","P521","GA507",NA
14812,6.863724231719971,411.82345,,-1.159454584121704,52.97802686691284,0,185294,5,"move","P521","GA507",NA
14812,6.872348785400391,412.34093333333334,,-1.1594706773757935,52.977978587150574,0,185290,5,"move","P521","GA507",NA
14812,6.87460994720459,412.47661666666664,,-1.1593633890151978,52.97801077365875,0,185290,8,"move","P521","GA507",NA
14812,6.875166893005371,412.5099833333333,,-1.1592936515808105,52.97803223133087,0,185290,5,"move","P521","GA507",NA
14812,6.87570333480835,412.54218333333336,,-1.1592185497283936,52.97803223133087,0,185287,5,"move","P521","GA507",NA
14812,6.876594543457031,412.59565,,-1.1591380834579468,52.97804296016693,0,185286,5,"move","P521","GA507",NA
14812,6.879330635070801,412.75983333333335,,-1.1590629816055298,52.97801613807678,0,185281,5,"move","P521","GA507",NA
14812,6.8819661140441895,412.91796666666664,,-1.1589449644088745,52.9780375957489,0,185280,8,"move","P521","GA507",NA
14812,6.882086753845215,412.92518333333334,,-1.158859133720398,52.97805905342102,0,185279,6,"move","P521","GA507",NA
14812,6.882365703582764,412.94195,,-1.1587625741958618,52.9780912399292,0,185279,7,"move","P521","GA507",NA
14812,6.8826823234558105,412.96091666666666,,-1.1586552858352661,52.97810733318329,0,185278,7,"move","P521","GA507",NA
14812,6.882961750030518,412.9777,,-1.1585426330566406,52.97812879085541,0,185276,7,"move","P521","GA507",NA
14812,6.883267879486084,412.99606666666665,,-1.158435344696045,52.97813951969147,0,185274,7,"move","P521","GA507",NA
14812,6.883498668670654,413.0099333333333,,-1.1583226919174194,52.978160977363586,0,185273,7,"move","P521","GA507",NA
14812,6.883736610412598,413.0241833333333,,-1.1582154035568237,52.978182435035706,0,185272,7,"move","P521","GA507",NA
14812,6.884006023406982,413.04036666666667,,-1.1581242084503174,52.978182435035706,0,185269,6,"move","P521","GA507",NA
14812,6.884291172027588,413.05745,,-1.1580491065979004,52.978198528289795,0,185268,5,"move","P521","GA507",NA
14812,6.884847164154053,413.0908333333333,,-1.1579149961471558,52.978193163871765,0,185263,8,"move","P521","GA507",NA
14812,6.885119915008545,413.1072,,-1.1578452587127686,52.978171706199646,0,185259,5,"move","P521","GA507",NA
14812,6.885440349578857,413.12643333333335,,-1.1577808856964111,52.97813951969147,0,185254,5,"move","P521","GA507",NA
14812,6.885682106018066,413.14093333333335,,-1.157657504081726,52.97802150249481,0,185239,15,"move","P521","GA507",NA
14812,6.885958671569824,413.15751666666665,,-1.1575931310653687,52.9779839515686,0,185233,5,"move","P521","GA507",NA
14812,6.88623571395874,413.1741166666667,,-1.1575180292129517,52.977941036224365,0,185226,6,"move","P521","GA507",NA
14812,6.886833190917969,413.21,,-1.1574000120162964,52.97788202762604,0,185217,10,"move","P521","GA507",NA
14812,6.887348175048828,413.2409,,-1.157260537147522,52.97786593437195,0,185211,9,"move","P521","GA507",NA
14812,6.887626647949219,413.25758333333334,,-1.1571747064590454,52.97786593437195,0,185208,5,"move","P521","GA507",NA
